usage_id,tour_id,tellnumber,homepage_url,hldy_info,handicapped_area,usage_dayandtime,usage_amount,rprsntv_menu,trfc_info,etc_info,,,,,,,
,279,,,연중무휴,,상시,무료,,"문동방파제
기장군청 버스정류장 180, 188 승차 → 문동 하차 도보 5분
주차 문동방파제 주차장

삼락생태공원
부산김해 경전철 괘법르네시떼 1번 출구 도보 16분
주차장 삼락생태공원 주차장

다대포해수욕장
도시철도 1호선 다대포해수욕장역 2번 출구 도보 8분
주차 다대포해수욕장 공영주차장",,,,,,,,
,280,,,연중무휴,,상시,무료,,도시철도 3호선 미남역 3번 출구 - 버스 210번 환승 - 원광사 하차,,,,,,,,
,281,"용두산공원 051-860-7820 / 부산타워 051-661-9393
어린이대공원 051-860-7848
태종대 051-405-8745",,"연중무휴
(용두산공원 부산타워는 기상 등의 이유로 변경될 수 있음)",,,"무료
(용두산공원 부산타워 입장료 별도)",,"용두산공원
도시철도 1호선 중앙역 1번 출구 도보 6분
1호선 남포역 7번 출구 도보 7분
주차 용두산공원 공영주차장

어린이대공원
버스 54, 63, 81, 133 어린이대공원 하차
주차 어린이대공원 주차장

태종대
도시철도 1호선 부산역 7번 출구 → 66, 88, 101 버스 환승 → 태종대(태종대온천) 하차
주차 태종대 공영주차장",,,,,,,,
,282,"민주공원 051-790-7400
대신공원 051-860-7830
화명수목원 051-362-0261",,"민주공원 민주항쟁기념관 매주 월요일, 1월 1일 휴무
대신공원 연중무휴
화명수목원 월요일, 1월 1일, 추석?설 당일 휴무",,,무료,,"민주공원 
도시철도 1호선 초량역 1번 출구 → 508 버스 환승 → 민주공원 하차 도보 6분
주차 민주공원 공영주차장
대신공원
버스 167, 190 동아대학교병원 하차 도보 5분
주차 대신공원 공영주차장
화명수목원
도시철도 2호선 화명역 6번 출구 → 마을버스 금정구1 환승 → 화명수목원 하차
주차 화명수목원 주차장",,,,,,,,
,283,임시수도기념관 051-244-6345,,"임시수도기념관
1월 1일, 매주 월요일 휴무",,"임시수도기념관
이용시간 09:00 ~ 18:00 ※ 매주 마지막 주 금요일 09:00~20:00",무료,,,,,,,,,,
,284,,,,,,,,,,,,,,,,
,285,,,연중무휴,,,무료,,,,,,,,,,
,286,,,연중무휴,,,무료,,"삼락생태공원
부산김해 경전철 괘법르네시떼역 1번 출구 도보 16분
주차 삼락생태공원 공영주차장

부산시민공원
도시철도 1호선 부전역 7번 출구 도보 15분
동해선 부전역 2번 출구 도보 10분
주차 부산시민공원 주차장",,,,,,,,
,287,,,연중무휴,,상시,무료,,,,,,,,,,
,288,,,,,,,,"태종사/법융사
도시철도 1호선 부산역 7번 출구 →  66, 88, 101 버스 환승 → 태종대(태종대온천) 하차, 도보 또는 다누비열차 이용
주차 태종대 주차장

아미르공원
버스 190, 30, 8, 101, 88 동삼혁신지구입구 하차, 도보 5분
주차 국립해양박물관 주차장",,,,,,,,
,289,,,,,,,,"장산 계곡
도시철도 2호선 장산역 10번 출구 택시 이용
주차 대천공원 공영주차장
대천천계곡
도시철도 2호선 화명역 6번 출구, 마을버스 금정구1 환승, 애기소 하차
주차 대천천마을 공동주차장
운수사 계곡
주차 운수사 주차장",,,,,,,,
,290,,,,,,,,"도시철도 1호선 하단역 3번 출구 → 버스 3, 강서구17 환승 → 신호초등학교 사거리 하차 ",,,,,,,,
,291,,,,,,무료,,,,,,,,,,
,292, 051-898-9300,,일요일 휴무,,한국신발관 월~토 10:00~17:00,무료,,"도시철도 2호선 개금역 2번 출구 → 개금초등학교 정류장 → 버스 169, 167, 160, 138-1 환승 → 한국신발관 하차
주차 한국신발관 주차장",,,,,,,,
,293,,,연중무휴,,상시,무료,,"삼락생태공원
부산김해 경전철 괘법르네시떼역 1번 출구 도보 16분
주차 삼락생태공원 공영주차장
두구동 연꽃소류지
도시철도 1호선 노포역 1번 출구 → 마을버스 금정구2-2, 기장군2-3 환승 → 조리 하차 도보 5분
주차 인근주차장
도시철도 3호선 강서구청역 3번 출구 → 강서구청역 정류장 버스 125번 환승 → 부산혜원학교 하차 도보 8분
주차 대저생태공원 공영주차장",,,,,,,,
,294,070-4050-6861,https://www.gklink.com/index.php,"가덕해양파크 휴게소 연중무휴
홍보전시관 매주 월요일, 명절연휴",,"가덕해양파크 휴게소 상시
홍보전시관 화~일 09:00~17:00 ",,,,,,,,,,,
,295,,,연중무휴,,상시,무료,,"부산치유의숲
도시철도 1호선 범어사역 2번 출구, 마을버스 기장군2-3 환승, 부산치유의 숲 하차
주차 부산치유의 숲 주차장
회동수원지
도시철도 1호선 구서역 2번 출구, 마을버스 금정구3-1 환승, 상현마을 하차
주차 인근 주차장
다대포해수욕장
도시철도 1호선 다대포해수욕장역 2번 출구 도보 8분
주차 다대포해수욕장 공영주차장",,,,,,,,
,296,,,,,,,,,,,,,,,,
,297,,,연중무휴,,상시,무료,,,,,,,,,,
,298,"부산시립미술관 051-744-2602
고은사진미술관 051-746-0055
서면미술관 051-805-0555",,,,,,,,,,,,,,,
,299,,,연중무휴,,상시,무료,,"아미르공원
버스 190, 30, 8, 101, 88 동삼혁신지구입구 하차, 도보 5분
주차 국립해양박물관 주차장
평화공원
버스 10, 155, 583, 남구8 평화공원 하차, 도보 2분
주차 평화공원 공영주차장",,,,,,,,
,300,"부산시민공원 051-850-6000
부산시립미술관 051-744-2602
광안리해수욕장 051-622-4251",,,,,,,,,,,,,,,
,301,,,연중무휴,,상시,무료,,,,,,,,,,
,302,,,,,,,,,,,,,,,,
,303,,,,,,,,,,,,,,,,
,304,,,,,,,,,,,,,,,,
,305,051-240-3521,,매주 월요일,,화~일요일,무료,,"도시철도 1호선 서대신역 4번 출구 → 마을버스 서구1 환승 → 구덕꽃마을 하차 도보 10분
주차 구덕문화공원 주차장",,,,,,,,
,306,,,,,,,,,,,,,,,,
,307,,,,,매일,캠핑장별 상이(개별문의),,"자가운전 각 캠핑장 주차장
구덕야영장 도시철도 1호선 서대신역 4번 출구 → 마을버스 서구1 환승 → 구덕꽃마을 하차
대저생태공원캠핑장 도시철도 3호선 강서구청역 3번 출구 → 강서구청역 정류장 버스 125번 환승 → 부산혜원학교 하차 도보 8분",,,,,,,,
,308,,,,,,,,,,,,,,,,
,309,,,연중무휴,,"초량이바구길
모노레일 07:00~20:00 경사형 엘리베이터 06:00~23:00",송도해상케이블카 유료,,,,,,,,,,
,310,,,,,,,,,,,,,,,,
,311,,,연중무휴,,상시,무료,,"장산
도시철도 2호선 장산역 10번 출구 택시 이용
주차 대천공원 공영주차장

황령산
도시철도 2호선 금련산역 6번 출구 택시 이용
주차 황령산 전망쉼터 주차장",,,,,,,,
,312,,,,,,,,,,,,,,,,
,313,"낙동강생태탐방선：051-294-2135
을숙도자전거투어：051-293-0403",,낙동강생태탐방선：월 휴무,,,,,"낙동강생태탐방선 / 을숙도자전거투어(을숙도자전거문화체험협동조합)
도시철도 1호선 하단역 3번 출구 → 버스 3, 58-2, 520, 58, 55 환승 → 을숙도문화회관 하차, 도보 5분
주차 을숙도공영주차장",,,,,,,,
,314,,,,,,,,"태종대
도시철도 1호선 부산역 7번 출구 →  66, 88, 101 버스 환승 → 태종대(태종대온천) 하차
주차 태종대공영주차장(유료)

송도해수욕장 
도시철도 1호선 자갈치역 7번 출구 → 96, 26, 30, 7, 71 버스 환승 → 송도해수욕장 하차 도보 3분
주차 송도해수욕장 공영주차장(유료)",,,,,,,,
,315,051-440-4814(동구청 문화체육관광과),,연중무휴,,매일,무료,,"도시철도 1호선 부산진역 1번 출구 → 마을버스 동구2 환승 → 수정아파트5동 하차 도보 10분
주차 구봉산 치유숲길 공영주차장",,,,,,,,
,316,,,,,매일,무료,,"몰운대
도시철도 1호선 다대포해수욕장역 4번 출구 도보 5분
주차 다대포해수욕장 공영주차장
영도 청학배수지 전망대
버스 9, 마을버스 영도구5, 영도구7 이용 (구)해사고 정류장 하차
우암동 도시숲
도시철도 2호선 지게골역 1번 출구 도보 20분",,,,,,,,
,317,,,연중무휴,,매일,무료,,"땅뫼산 황토숲길
도시철도 1호선 범어사역 1번 출구 → 마을버스 금정구3-1 환승 → 상현마을 하차, 도보로 이동
주차 선동주차장 또는 인근 주차장

수영사적공원
도시철도 2,3호선 수영역 1번 출구 도보 9분
버스 1, 131, 141, 20, 5-1, 62, 63 수영사적공원 하차
주차 수영사적공원 공영주차장",,,,,,,,
,318,,,연중무휴,,매일 / 상시,무료,,"승학산 억새평원
도시철도 1호선 당리역 1번 출구 → 마을버스 사하구2, 사하구2-1 환승 → 동원베네스트2차아파트 하차 등산로 도보 이동

백양산 웰빙숲
도시철도 2호선 모라역 3번 출구 택시 이용
주차 운수천공영주차장",,,,,,,,
,319,,,연중무휴,,"매일, 상시",무료,,"동백방파제
기장군청 정류장 버스 188, 180 승차 → 동백 하차 
주차 동백항
병산저수지
기장시장 정류장 버스 182 승차 → 현진에버빌후문사거리 하차 → 도보 30분
주차 인근 주차장 이용
사라수변공원
동해선 기장역 1번 출구 → 기장중학교 정류장 마을버스 기장군11 승차 → 기장고등학교 하차 도보 10분
주차 사라수변공원 주차장(좁음)",,,,,,,,
,320,051-508-3103,,,,매일 08:00~18:00,매장별 상이,,"도시철도 1호선 노포역 1번 출구 → 버스 50, 58, 59, 61, 17 환승, 두구동 입구 하차
주차 두구화훼단지 주차장",,,,,,,,
,321,,,연중무휴,,매일,무료,,"을숙도생태공원
도시철도 1호선 하단역 3번 출구 → 3, 55, 58, 58-2, 168, 520, 1005, 2000, 58-1, 221 버스 환승 을숙도(문화회관) 하차 도보 10분
주차 을숙도생태공원 주차장

삼락생태공원
부산김해 경전철 괘법르네시떼역 1번 출구 도보 16분
주차장 삼락생태공원 주차장

대저생태공원
대저생태공원캠핑장 도시철도 3호선 강서구청역 3번 출구 → 강서구청역 정류장 버스 125번 환승 → 부산혜원학교 하차 도보 8분
주차 대저생태공원 주차장
",,,,,,,,
,322,,,연중무휴,,상시,무료,,"도시철도 2호선 해운대역 4번 출구 도보 2분
버스 100, 100-1, 115-1, 141, 181, 200, 38, 39, 63, 1001, 1006, 1011 해운대도시철도역 하차 도보 3분",,,,,,,,
,323,,,연중무휴,,상시,,,"대항어촌마을
도시철도 1호선 하단역 → 버스 520 환승 → 대항마을 정류장 하차, 도보 4분
주차 부산 강서구 대항동 산13-26 (대항공영주차장)
정거마을
도시철도 1호선 하단역 → 버스 58 환승 → 선창 정류장 하차, 도보 35분",,,,,,,,
,324,,,연중무휴,,매일,무료,,"부산시민공원
도시철도 1호선 부전역 1번 출구 도보 17분
버스 33, 44, 63, 179 부산시민공원 하차 도보 6분
주차 부산시민공원 주차장(유료) 
APEC나루공원
도시철도 2호선 센텀시티역 12번 출구 도보 10분
버스 139 영화의전당 하차 도보 3분
어린이대공원
버스 54, 63, 81, 133 어린이대공원 하차
주차 어린이대공원 주차장(유료)",,,,,,,,
,325,070-4010-8130~2(공원관리사무실),,"월요일, 1월1일, 설?추석 당일",,화요일~일요일 09:00~18:00,무료,,"도시철도 2호선 감전역 2번 출구 도보 10분
버스 129-1, 133, 169-1 사상근린공원 하차 도보 3분
주차 사상근린공원 주차장",,,,,,,,
,326,,,연중무휴,,상시,무료,,"승학산
도시철도 1호선 당리역 1번 출구 → 마을버스 사하구2, 2-1 동원베네스트2차아파트 하차 등산로 도보 이동
버스 123, 126, 138, 16, 2, 3, 520, 58-2, 1001 사하구청 하차 도보 23분
을숙도
도시철도 1호선 하단역 3번 출구 → 3, 55, 58, 58-2, 168, 520, 1005, 2000, 58-1, 221 버스 환승 을숙도(문화회관) 하차 도보 10분
주차 을숙도 공영주차장
다대포
도시철도 1호선 다대포해수욕장역 2번 출구 도보 8분
주차 다대포해수욕장 공영주차장",,,,,,,,
,327,,,연중무휴,,상시,무료(산성마을 음식점 이용요금 별도),,,,,,,,,,
,328,051-440-4814(동구청 문화체육관광과),,,,,,,"도시철도 1호선 부산역 7번출구 도보10분
버스 22, 508, 52 (구)해룡약국 하차, 도보 3분
주차 부산역 공영주차장",,,,,,,,
,329,,,연중무휴,,상시,무료,,"도시철도 3호선 배산역 6번 출구 도보 20분
버스 1, 131, 141, 20, 5-1, 51, 57, 62, 63 배산역 하차 도보 20분
주차 인근 주차장",,,,,,,,
,330,,,,,,,,"해운대해수욕장
도시철도 2호선 해운대역 하차 5번 출구 도보 15분
주차 해운대해수욕장 공영주차장
해동용궁사
동해선 오시리아역 1번 출구 → 오시리아역 버스정류장 139 버스 환승 → 해동용궁사 하차
주차 해동용궁사 주차장 ",,,,,,,,
,331,051-701-5548,https://www.bluelinepark.com/beachTramCourse.do,연중무휴,,상시,무료(해운대해변열차 이용요금 별도),,"해운대블루라인파크 미포정거장
부산광역시 해운대구 달맞이길62번길 13
도시철도 2호선 중동역 7번 출구 도보 18분
주차 해운대블루라인파크 미포정거장 주차장",,,,,,,,
,332,,,"초량이바구길 연중무휴
이바구충전소 월요일 휴무",,"초량이바구길 상시
이바구충전소 화~일요일",,,"도시철도 1호선 부산역 7번 출구 도보 2분
버스 26, 27, 40, 41, 59, 81, 87, 103, 1003, 1004 부산역 하차 도보 2분
주차 부산역 공영주차장",,,,,,,,
,333,용두산공원 051-860-7820,http://yongdusanpark.bisco.or.kr/,연중무휴,,,무료,,"도시철도 1호선 남포역 7번 출구 도보 7분
버스 134, 26, 30, 7, 71, 9, 103, 11, 113, 126, 15 남포동 하차 도보 10분
주차 용두산공원 공영주차장(유료)",,,,,,,,
,334,다대포해변공원관리센터 051-220-4127,,,,,,,"도시철도 1호선 다대포해수욕장역 2번 출구 도보 8분
버스 11, 2, 3, 338, 96, 96-1, 1000 다대포해수욕장 하차
주차 다대포해수욕장 공영주차장(유료)",,,,,,,,
,335,"용소웰빙공원 051-709-4534
부산현대미술관 051-220-7400",http://www.busan.go.kr/moca,부산현대미술관 월요일/ 1월 1일 휴관(월요일이 공휴일이면 화요일 휴관 (입장 : 전시종료 30분전 마감),,"용소웰빙공원, 광안리 민락항 방파제, 남치이 인문학 거리 매일   
송도 구름산책로 매일 06:00~23:00
부산현대미술관  매일 10:00 - 18:00 ",부산현대미술관 전시에 따라 다름 ,,"용소웰빙공원 동해선 기장역 1번 출구, 39번 버스 환승 기장초등학교 하차 도보 12분 
광안리 민락항 방파제 도시철도 2호선 광안역 5번 출구, 83, 210 버스 환승 민락동차고지, 민락매립지공영주차장 하차 도보 8분 
남치이 인문학거리 도시철도 2호선 남천역 2번 출구, 도로 4분 
송도 구름산책로 도시철도 1호선 남포동역 8번 출구, 6번 버스 환승 암남동주민센터 하차 도보 11분 
부산현대미술관 도시철도 1호선 하단역 5번 출구, 58-2 버스 환승 부산현대미술관 하차 도보 3분",,,,,,,,
,336,,,연중무휴,,"이기대 몽돌해변
상시개방

청사포 몽돌해변
개방시간 09:00~18:00

태종대등대 자갈마당
매일 04:00 - 24:00(3~10월)
매일 05:00 - 24:00(11~2월)

몰운대 몽돌해변
상시개방","무료
(태종대 다누비 열차 별도 요금)",,"이기대 몽돌해변
도시철도 2호선 경성대?부경대역 5번 출구 → 버스 환승 20 22 24 27 39 131 → 용호2동주민센터 정류장 하차, 도보 30분(택시 이용 13분)

청사포 몽돌해변
도시철도 2호선 장산역 5번 출구 → 마을버스 해운대구2 환승 → 청사포 슈퍼 하차 도보 6분
부산시티투어버스 레드라인(부산역) → 블루라인 환승(해운대해수욕장) → 청사포 하차

태종대등대 자갈마당
도시철도 1호선 부산역 7번 출구 → 66, 88, 101 버스 환승 → 태종대(태종대온천) 하차
버스 8, 30, 66, 88, 101, 186 태종대(태종대온천) 하차

몰운대 몽돌해변
도시철도 1호선 다대포해수욕장역 2번 출구, 도보 27분
버스 11, 2, 3, 338, 96, 96-1, 1000 다대포해수욕장 하차, 도보 27분",,,,,,,,
,337,,,"천마산전망대(천마산조각공원) 연중무휴
아미산전망대 1월 1일, 월(공휴일이 경우 그 다음 날)
영주하늘눈전망대 연중무휴",,"천마산전망대(천마산조각공원) 상시
아미산전망대 화~일 09:00~18:00
영주하늘눈전망대 상시","천마산전망대(천마산조각공원) 무료
아미산전망대 무료(카페이용 별도)
영주하늘눈전망대 무료",,"천마산전망대(천마산조각공원)
도시철도 1호선 토성역 10번 출구 → 부산대학교병원 정류장 버스 134번 환승 → 동산교회 하차  → 도보 10분
주차 (구)감정초등학교 공영주차장(유료)

아미산전망대
도시철도 1호선 다대포해수욕장역 1번 출구, 도보 20분
도시철도 1호선 다대포항역 1번 출구 → 마을버스 사하구15 환승 → 몰운대성당 하차 도보 2분
주차 아미산전망대 공영주차장(무료)

영주하늘눈전망대
도시철도 1호선 부산역 3번 출구 → 버스 43번 환승 → 중앙공원?민주공원입구 하차 
도시철도 1호선 부산역 6번 출구 → 버스 508번 환승 → 중앙공원?민주공원입구 하차 
주차 중앙공원 공영주차장(유료)",,,,,,,,
,338,"스*랩 0507-1467-2336
파*카F 070-8831-5779
프*스트 051-741-6789",,,,,카페별 상이,,"스*랩
도시철도 1호선 남포역 6번 출구 → 버스 66 환승 → 미창석유 하차, 도보 7분
주차 스*랩 주차장
파*카F
도시철도 1호선 동래역 4번 출구 → 마을버스 동래구3 환승 → 무량수요양원 하차, 도보 1분 
주차 파*카F 주차장 
프*스트
동해선 일광역 1번 출구 → 동해선일광역 정류장 버스 36, 181 환승 → 이진블루1차?태영아파트 하차, 도보 4분
주차 프*스트 주차장",,,,,,,,
,339,051-514-5501,http://sanseong.invil.org/index.html,연중무휴,,상시,무료,,"드라이브 구간
금정산성 산성로 입구 ~ 동문입구 ~ 산성마을 ~ 서문입구 ~ 화명수목원",,,,,,,,
,340,,,연중무휴,,"상시(감천문화마을 이용시간 09:00~18:00(3월-10월), 09:00~17:00(11월-2월))",무료(부산항대교 통행료 별도),,"대저생태공원
도시철도 3호선 강서구청역 3번 출구 → 강서구청역 정류장 버스환승 125 → 부산혜원학교 하차, 도보 8분
주차 대저생태공원 주차장(유료)
장림포구
도시철도 1호선 장림역 1번 출구 → 장림초등학교 정류장 마을버스 환승 사하구5  → 장림항(부네치아) 정류장 하차, 도보 2분
주차 장림포구노상공영주차장(유료)
감천문화마을
1호선 괴정역 6번 출구 → 괴정사거리?국민은행 정류장 마을버스 환승 사하구1, 사하구1-1 → 구감정류장 하차, 도보 3분
1호선 토성역 6번 출구 → 부산대학교병원 정류장 마을버스 환승 서구2 → 감정초등학교?감천문화마을 하차, 도보 3분
주차 (구)감정초등학교 공영주차장(유료)
흰여울터널
도시철도 1호선 남포역 6번 출구 → 영도대교(남포역) 정류장 버스 환승 508, 71, 7 → 백련사 정류장 하차, 도보 5분
주차 신선3동공영주차장(유료)
부산항대교
도시철도 1호선 남포역 6번 출구 → 영도대교 정류장 버스 환승 113, 30, 8, 190, 186, 88 → 청학시장 정류장 하차, 부산항대교 하부 친수공간까지 도보 13분",,,,,,,,
,341,,,연중무휴,,상시,무료,,"신호공원 
도시철도 1호선 하단역 3번 출구 → 하단역 정류장 버스 환승 58-1, 58-2, 마을버스 강서구9-2 → 의창수협 정류장 하차, 도보 10분  
소담공원 신호공원에서 도보 10분",,,,,,,,
,342,,,"연중무휴(아미산전망대 전시관 휴무 : 1월1일, 월요일)",,매일(아미산전망대 전시관 화~일 09:00 ~ 18:00),무료,,"몰운대
도시철도 1호선 다대포해수욕장역 4번 출구 도보 10분
주차 다대포해수욕장 공영주차장(유료)
다대포해수욕장 
도시철도 1호선 다대포해수욕장역 2번 출구 도보 8분
버스 11, 2, 3, 338, 96, 96-1, 1000 다대포해수욕장 하차
주차 다대포해수욕장 공영주차장(유료)
고우니생태길
도시철도 1호선 다대포해수욕장역 2번 출구 도보 5분
주차 다대포해수욕장 공영주차장(유료)  
아미산전망대
도시철도 1호선 다대포해수욕장역 1번 출구 도보 20분
주차 아미산전망대 공영주차장(무료)",,,,,,,,
,343,,,연중무휴(금강공원 케이블카 매주 월요일 휴무),,상시(금강공원 케이블카 09:30~17:30(12월~3월) / 09:30~18:00(4월~11월)),무료(케이블카 이용료 별도),,"동래읍성탐방로
도시철도 4호선 명장역 3번 출구 도보 15분
주차 복천동고분군 주차장(무료)
범어사누리길
도시철도 1호선 범어사역 5번 출구 → 범어사입구 정류장 버스 환승 90 → 상마마을?범어사박물관 정류장 하차 도보 5분
주차 범어사 상마공영주차장
금강공원
도시철도 1호선 동래역 2번 출구 → 동래역2번출구 정류장 마을버스 환승 동래구1-1 → 금강공원 정류장 하차 도보 4분
주차 금강공원 공영주차장(유료)",,,,,,,,
,344,"네모상점  0507-1387-9640
심플리파이,심플리파이 051-628-0622
천연제작소 051-338-9619",,"네모상점 매주 일, 월, 화요일
심플리파이,심플리파이 매주 월요일
천연제작소 매주 수, 목요일",,"네모상점 수~토 12:00~18:00
심플리파이,심플리파이 화~목 12:00~20:00, 금~일 12:00~19:00
천연제작소 월~화, 금~일 09:00~17:00 (브레이크타임 12:00~13:00)",가게별 상이,,"모상점
동해선 동래역 2번 출구 → 수민동행정복지센터 정류장 마을버스 환승 동래구2 → 안민초등학교 정류장 하차 도보 9분
심플리파이,심플리파이
도시철도 2호선 남천역 1번 출구 도보 3분 
천연제작소
도시철도 3호선 숙등역 5번 출구 도보 3분 ",,,,,,,,
,345,051-464-9898,http://www.citytourbusan.com/ ,야경투어(브릿지투어) : 월~목요일 ,,"야경투어(브릿지투어)
매주 금요일, 토요일 1회 운행
4~10월(하절기) 19:30~ / 11~3월(동절기) 19:00~ ","성인 15,000원/ 소인(48개월 이상~만 19세 미만) 8,000원 ",,"탑승 장소 : 부산역(라마다앙코르 호텔 앞)
도시철도 1호선 부산역 4번,6번 출구 도보 2분
버스 101, 103, 134, 167, 17, 190, 2, 26, 27, 40, 41, 43, 508, 59, 61, 66, 367, 81, 82, 85, 87, 88, 88-1 부산역 하차 도보 4분
주차 부산역 공영주차장",,,,,,,,
,346,"브라운핸즈 백제 051-464-0332
이바구캠프 051-467-0289",http://www.2bagu.co.kr,장소별 상이,,상시(브라운핸즈 백제 10:00~22:00 / 모노레일 07:00~20:00 ),무료(브라운핸즈백제 카페이용 / 이바구캠프 이용 : 요금별도),,"브라운핸즈 백제 
도시철도 1호선 부산역 7번출구 도보 2분
버스 103, 26, 27, 40, 41, 59, 81, 87, 1003, 1004 부산역 하차 도보 2분
초량이바구길
도시철도 1호선 부산역 7번 출구 도보 2분, 초량역 1번 출구 도보 8분
버스 26, 27, 40, 41, 59, 81, 87, 103, 1003, 1004 부산역 하차 도보 2분
주차 초량2동 공영주차장(유료)
이바구캠프
도시철도 1호선 초량역 1번 출구 → 초량시장입구 정류장 버스 환승 508, 190 → 화신아파트 정류장 하차 도보 3분
주차 이바구캠프 주차장
영주하늘눈전망대
도시철도 1호선 부산역 3번 출구 → 버스 43번 환승 → 중앙공원?민주공원입구 하차
도시철도 1호선 부산역 6번 출구 → 버스 508번 환승 → 중앙공원?민주공원입구 하차
주차 중앙공원 공영주차장(유료)",,,,,,,,
,347,"UN기념공원 : 051-625-0625
대저생태공원 : 051-971-6011",,연중무휴,,"상시
UN기념공원 10월~4월 09:00~17:00 / 5월~9월 09:00~18:00",무료,,"UN기념공원
도시철도 2호선 대연역 3번 출구 도보 20분
도시철도 2호선 대연역 5번 출구  대연역?부산은행 정류장 버스 환승 138 → 유엔공원?부산문화회관 정류장 하차 도보 2분
주차 UN기념공원 주차장

대저생태공원
도시철도 3호선 강서구청역 3번 출구 → 강서낙동강변30리벚꽃길 방향 도보 7분
주차 대저생태공원 주차장

다대포해수욕장 고우니생태길
도시철도 1호선 다대포해수욕장역(몰운대) 2번 출구
주차 다대포해수욕장역 공영주차장",,,,,,,,
,348,,,,,,,,,,,,,,,,
,349,깡깡이예술마을 안내센터 051-418-3336,,연중무휴,,상시,무료,,"깡깡이예술마을
도시철도 1호선 남포역  6번 출구 도보 18분
도시철도 1호선 남포역  6번 출구 → 영도대교(남포역) 정류장 버스 환승 6 → 깡깡이예술마을 정류장 하차 도보 8분
주차 봉래동, 남항시장 공영주차장 (유료)

호천마을
도시철도 1호선 범내골역 7번 출구 → 범내골역 정류장 버스 환승 29, 86, 38 → 아름빌아파트 정류장 하차 도보 7분
버스 서면 롯데백화점 부산본점 맞은편 롯데호텔백화점(서면역) 버스정류장 87 탑승 → 호천마을 입구 하차
주차 스카이웨이주차장(유료)

이중섭문화거리
도시철도 부산 1호선 범일역 7번 출구 도보 15분
도시철도 1호선 범내골역 7번 출구 → 범내골역 정류장 버스 환승 29, 86, 38 → 아름빌아파트 정류장 하차 도보 2분",,,,,,,,
,350,,,장소별 상이,,장소별 상이,장소별 상이,,"부산진일신여학교
도시철도 1호선 좌천역 3번 출구 도보 4분
주차 안용복기념 부산포개항문화관 주차장
옛백제병원
도시철도 1호선 부산역 7번 출구 도보 5분 
한성1918
도시철도 1호선 중앙역 1번 출구 도보 3분 
부산기상관측소
도시철도 1호선 중앙역 7번 출구 도보 9분 
임시수도기념관
도시철도 1호선 토성역 1번 출구 도보 7분
주차 임시수도기념관 주차장
석당박물관
도시철도 1호선 토성역 2번 출구 도보 5분
주차 동아대학교 부민동캠퍼스 지하주차장",,,,,,,,
,351,,,,,,,,,,,,,,,,
,352,,,,,,,,,,,,,,,,
,353,,,,,,,,,,,,,,,,
,354,,,,,,,,,,,,,,,,
,355,,,,,,,,,,,,,,,,
,356,,,연중무휴 ,,상시(부산시민공원 05:00~24:00),무료,,"회동수원지
도시철도 1호선 장전역 4번 출구 → 장전역4번출구 정류장 마을버스 환승 금정구5 → 오륜본동마을 정류장 하차 도보 10분
주차 선동 주차장(유료)

부산시민공원 
도시철도 1호선 부전역 7번 출구 도보 5분
버스 179, 44, 506, 63, 33 부산시민공원 정류장 하차 도보 1분
주차 부산시민공원 주차장(유료)

오륙도 
도시철도 2호선 경성대부경대역 5번 출구 경성대학교입구 정류장 버스 환승 24, 27, 131 오륙도스카이워크 정류장 하차 도보 8분
주차 오륙도수변공원 공영주차장(유료)",,,,,,,,
,357,"오랜지바다 : 051-758-5308
미솜공방 : 051-524-3640
커스텀팩토리 : 051-810-4796",,"오랜지바다 : 연중무휴 
미솜공방 : 매주 일요일 (예약에 따라 유동적 운영)
커스텀팩토리 : 백화점 휴무일에 따름 ",,"오랜지바다 : 10:00 ? 23:00
미솜공방 : 평일 10:00 ? 20:00 / 주말 10:00 ? 18:00 
커스텀팩토리 : 10:30 ? 20:00",체험별 금액 상이,,"오랜지바다
도시철도 2호선 광안역 3번 출구 도보 10분
버스 108, 38, 41. 62, 83, 83-1 광안리해수욕장 정류장 하차 도보 5분
미솜공방
동해선 안락역 2번 출구 도보 10분
도시철도 1호선 동래역 2번 출구 → 동래역2번출구 정류장 마을버스 환승 동래구2 → 월마트정류장 하차 도보 1분  
커스텀팩토리
도시철도 1, 2호선 서면역 7번 출구 도보 3분
버스 108, 138, 167, 168, 17, 23, 67, 68 롯데호텔백화점(서면역) 하차 도보 1분",,,,,,,,
,358,"북두칠성 도서관 070-8693-0897
국립해양박물관 해양도서관 051-309-1883
부산광역시립중앙도서관 051-250-0300",,"북두칠성 도서관 화요일
국립해양박물관 해양도서관 월요일, 토~일요일 
부산시립중앙도서관 매월 첫째?둘째 월요일, 공휴일 ",,"북두칠성 도서관 10:00~20:30
국립해양박물관 해양도서관 09:30~11:30/ 13:00~15:30 
부산광역시립중앙도서관 09:00~22:00",무료,,"북두칠성 도서관
도시철도 1호선 부산역 9번 출구 도보 7분
버스 5-1 부산역후문 정류장 하차 도보 3분
주차 협성마리나G7 지하 1층 상가주차장
국립해양박물관 해양도서관
도시철도 1호선 남포역 6번 출구 → 영도대교 정류장 버스 환승 66 → 국립해양박물관 하차 도보 1분 
주차 국립해양박물관 주차장
부산시립중앙도서관
도시철도 1호선 동대신역 3번 출구 → 동대신역 정류장 마을버스 환승 중구1 → 중앙도서관 하차 도보 1분 
주차 중앙공원주차장",,,,,,,,
